record,enterprise,metro,tract_pct_minority,tract_income_ratio,borrower_income_ratio,ltv,loan_purpose,fed_guarantee,borrower_race,borrower_gender,coborrower_race,coborrower gender,units,affordability
1652565,1,1,2,3,3,3,1,4,9,9,3,4,1,4
44627,1,1,3,3,3,4,1,4,5,9,1,4,1,4
899483,1,0,2,3,3,5,1,4,9,9,3,4,1,4
1045932,1,1,1,3,3,2,1,4,5,9,2,4,1,4
1603682,1,0,2,2,3,2,1,4,5,5,2,1,1,4
1032467,1,0,3,2,2,5,1,4,9,9,2,4,1,4
433868,1,1,3,1,3,3,1,4,5,9,1,4,1,4
271885,1,1,2,3,3,3,1,4,5,9,1,4,1,4
1217539,1,1,3,2,3,1,8,4,3,9,3,4,1,4
341446,1,1,2,3,3,2,1,4,5,9,1,4,1,4
1393218,1,1,1,2,3,4,1,4,5,9,2,4,1,4
1260646,1,0,3,2,3,4,1,4,9,9,3,4,1,4
609338,1,1,3,2,3,2,1,4,2,2,2,1,1,4
1872,1,1,3,2,3,2,1,4,5,5,2,1,1,4
690302,1,1,3,1,2,4,1,4,7,9,2,4,1,1
112192,1,1,3,2,3,2,1,4,7,9,9,4,1,4
1169066,1,1,2,3,3,2,1,4,5,9,2,4,1,4
572169,1,1,3,3,3,1,8,4,5,9,2,4,1,4
196693,1,1,2,3,3,2,8,4,5,5,1,2,1,4
1702906,1,1,2,3,3,3,8,4,2,2,1,2,1,4
1076657,1,1,3,2,2,1,8,4,7,7,1,2,1,4
1185790,1,1,2,3,3,3,1,4,5,5,1,2,1,4
390525,1,1,2,3,2,2,1,4,5,5,2,1,1,4
293270,1,0,1,2,3,3,1,4,5,3,2,1,1,4
618072,1,1,3,1,3,4,1,4,5,5,1,2,1,4
1173244,1,1,3,3,3,1,8,4,7,7,1,2,1,4
277744,1,1,2,3,3,1,1,4,5,5,1,2,1,4
241260,1,1,2,2,3,3,1,4,5,5,1,2,1,4
374004,1,0,2,2,3,2,8,4,9,9,3,4,1,4
1511726,1,1,3,2,2,5,1,4,7,9,2,4,1,4
1028368,1,1,2,2,2,5,1,4,9,9,3,3,1,4
1081018,1,1,1,3,3,2,1,4,5,9,2,4,1,4
1397814,1,1,3,2,1,5,1,4,2,2,2,1,1,3
670705,1,1,3,3,3,4,1,4,7,7,2,1,1,4
866338,1,1,2,2,2,4,1,4,5,9,1,4,1,4
1208157,1,1,1,3,3,2,1,4,5,5,1,2,1,4
1315409,1,1,1,2,3,2,1,4,5,5,1,2,1,4
1585230,1,1,2,3,3,3,1,4,5,5,1,2,1,4
1607146,1,1,1,3,3,1,1,4,5,9,2,4,1,4
999622,1,0,2,2,2,2,1,4,3,9,2,4,1,4
386924,1,1,2,2,2,1,1,4,5,9,1,4,1,4
1254507,1,1,1,2,3,2,1,4,5,5,1,2,1,4
339618,1,0,1,2,3,3,1,4,5,9,1,4,1,4
1390584,1,1,2,3,1,4,8,4,3,9,1,4,1,3
401052,1,1,1,3,3,2,1,4,9,9,3,4,1,4
134219,1,1,3,2,2,3,1,4,5,9,1,4,1,4
1198937,1,1,3,3,3,3,1,4,5,9,1,4,1,4
1560850,1,1,1,3,3,2,1,4,5,5,1,2,1,4
600783,1,1,1,3,3,1,1,4,5,5,1,2,1,4
1206844,1,1,3,2,1,2,8,4,5,9,2,4,1,3
1186502,1,1,3,3,3,2,1,4,5,5,1,2,1,4
805574,1,1,3,1,2,2,8,4,1,9,1,4,1,1
181725,1,1,1,3,3,2,8,4,5,9,3,4,1,4
758765,1,1,2,2,2,5,1,4,5,9,1,4,1,4
1004195,1,1,2,3,3,1,8,4,5,9,1,4,1,4
532786,1,1,2,3,3,2,1,4,5,5,2,1,1,4
1317897,1,1,1,2,2,3,1,4,5,9,1,4,1,4
711853,1,1,1,3,3,2,1,4,5,5,1,2,1,4
756275,1,1,1,3,3,2,8,4,5,5,2,1,1,4
647793,1,1,1,3,3,4,1,4,5,5,2,1,1,4
1347088,1,1,1,3,3,2,1,4,9,9,9,4,1,4
1278629,1,1,1,3,3,5,1,4,5,9,1,4,1,4
1559564,1,1,3,2,3,2,1,4,9,9,1,4,1,4
1073517,1,1,3,2,2,2,8,4,5,9,2,4,1,4
1500255,1,0,1,2,2,2,8,4,5,9,1,4,1,4
125654,1,1,3,2,2,5,1,4,5,7,1,2,1,4
121562,1,1,1,2,3,3,1,4,5,5,2,1,1,4
1552261,1,1,1,3,3,2,1,4,5,5,2,1,1,4
206974,1,1,1,2,3,2,8,4,9,9,3,4,1,4
1032088,1,1,1,2,3,2,1,4,5,5,1,2,1,4
101285,1,0,1,2,3,5,1,4,5,5,1,2,1,4
1335572,1,1,3,3,3,3,1,4,2,9,1,4,1,4
131488,1,1,3,2,3,1,8,4,5,9,1,4,1,4
1671649,1,1,1,2,3,4,1,4,5,9,1,4,1,4
1208939,1,1,2,3,2,1,8,4,5,9,2,4,1,4
166488,1,1,1,3,3,4,1,4,5,9,2,4,1,4
117656,1,1,3,2,2,5,1,4,7,7,2,1,1,4
617502,1,1,1,3,3,1,8,4,5,5,1,2,1,4
1539052,1,1,3,3,2,1,8,4,5,9,1,4,1,4
785650,1,0,2,3,3,5,1,4,5,5,1,2,1,4
946215,1,1,2,3,3,4,1,4,5,9,1,4,1,4
1130564,1,1,2,3,3,2,8,4,5,9,2,4,1,4
1328712,1,1,2,3,2,1,8,4,7,7,2,2,1,4
433270,1,1,2,2,1,3,8,4,1,9,2,4,1,3
231172,1,1,2,3,3,3,1,4,5,9,1,4,1,4
1386186,1,1,2,1,2,2,1,4,5,5,1,2,1,1
1099401,1,1,1,3,1,2,8,4,5,9,2,4,1,3
94729,1,0,1,3,3,1,8,4,7,9,1,4,1,4
912820,1,1,2,3,3,3,1,4,2,9,1,4,1,4
718735,1,1,3,3,3,2,8,4,5,5,1,2,1,4
952237,1,0,2,3,3,5,1,4,5,5,1,2,1,4
94653,1,1,2,3,3,4,1,4,5,5,1,2,1,4
446678,1,1,2,3,3,2,8,4,5,9,1,4,1,4
49028,1,0,3,1,2,3,1,4,5,9,2,4,1,1
1644706,1,1,2,1,2,2,1,4,5,9,1,4,1,1
36923,1,1,3,3,3,2,8,4,2,9,1,4,1,4
1415703,1,1,2,3,3,2,1,4,5,5,2,1,1,4
842659,1,1,2,3,3,5,1,4,5,9,2,4,1,4
692861,1,0,2,1,1,5,1,2,5,9,2,4,1,2
361023,1,1,3,3,3,4,1,4,5,9,2,4,1,4
1447550,1,1,2,2,2,3,1,4,5,5,2,1,1,4
421981,1,1,3,1,2,5,1,4,5,9,2,4,1,1
1315254,1,1,2,2,1,1,8,4,5,9,2,4,1,3
879912,1,1,3,3,3,1,1,4,7,9,1,4,1,4
599633,1,1,3,1,3,4,1,4,9,9,1,2,1,4
184393,1,1,2,2,3,2,1,4,5,5,1,2,1,4
1681536,1,1,1,2,3,2,1,4,5,5,1,1,1,4
359647,1,1,3,3,2,1,1,4,5,9,1,4,1,4
1095915,1,1,3,1,3,1,8,4,7,7,1,2,1,4
1546122,1,1,2,3,3,2,1,4,1,9,1,4,1,4
886376,1,1,3,1,2,4,8,4,7,9,1,4,1,1
545850,1,1,2,3,3,3,8,4,5,9,2,4,1,4
372217,1,1,2,3,3,2,8,4,9,9,9,4,1,4
766429,1,1,2,3,3,4,1,4,5,9,1,4,1,4
729981,1,1,2,3,3,2,1,4,5,9,2,4,1,4
366320,1,1,2,3,3,2,8,4,2,2,1,2,1,4
555269,1,1,2,3,3,1,8,4,5,5,1,2,1,4
897531,1,1,2,2,3,2,8,4,5,5,1,2,1,4
419417,1,1,3,2,3,2,1,4,2,9,2,4,1,4
167820,1,1,2,2,3,1,1,4,5,5,1,2,1,4
963669,1,1,3,3,3,2,1,4,2,2,1,2,1,4
727860,1,0,1,2,3,2,1,4,5,5,1,2,1,4
1474139,1,1,3,2,2,5,1,4,3,9,2,4,1,4
1525569,1,1,2,3,3,2,8,4,5,9,1,4,1,4
115085,1,1,2,2,3,2,1,4,2,9,2,4,1,4
1151823,1,1,1,3,3,2,8,4,5,5,1,2,1,4
1018144,1,1,2,2,3,2,1,4,5,5,1,2,1,4
1306603,1,1,2,2,3,4,8,4,9,9,3,3,1,4
57835,1,1,3,2,3,2,8,4,7,7,1,2,1,4
1155377,1,1,2,2,3,1,8,4,5,5,1,2,1,4
902556,1,1,3,1,3,5,1,4,5,9,2,4,1,4
333625,1,1,2,3,3,3,1,4,5,9,2,4,1,4
1079421,1,1,1,2,3,4,1,4,5,5,1,2,1,4
214417,1,1,1,2,3,2,8,4,5,5,3,3,1,4
657268,1,0,1,2,2,2,8,4,5,5,1,2,1,4
849721,1,1,1,2,3,4,1,4,5,9,1,4,1,4
924657,1,1,1,2,3,4,8,4,7,5,1,2,1,4
1009620,1,1,1,2,1,1,1,4,5,9,2,4,1,3
440953,1,1,2,3,3,2,8,4,3,9,1,4,1,4
666329,1,0,1,2,2,3,1,4,5,9,3,4,1,4
55384,1,1,2,2,3,1,8,4,9,9,3,4,1,4
94421,1,1,3,2,2,3,1,4,5,9,1,4,1,4
1028941,1,1,3,3,2,5,1,4,3,3,2,2,1,4
1456215,1,1,2,3,3,3,1,4,6,6,1,2,1,4
1026077,1,1,3,1,2,2,1,4,5,5,1,2,1,1
197228,1,1,1,1,2,4,1,4,5,5,1,2,1,1
1098413,1,1,1,3,3,3,1,4,5,5,1,2,1,4
340626,1,1,3,1,3,5,1,4,7,9,1,4,1,4
1727512,1,0,1,2,2,3,1,4,9,9,1,4,1,4
780814,1,1,3,1,2,2,8,4,7,7,1,2,1,1
983986,1,1,3,1,1,2,8,4,7,9,2,4,1,2
119846,1,1,3,3,3,4,1,4,5,9,1,4,1,4
1019428,1,0,2,2,3,2,1,4,5,5,1,2,1,4
156051,1,1,3,2,2,2,8,4,7,9,2,4,1,4
15216,1,1,2,3,3,1,8,4,5,5,1,2,1,4
780509,1,1,3,3,3,2,1,4,5,9,2,4,1,4
1186499,1,1,2,2,3,2,8,4,5,5,2,1,1,4
996422,1,1,2,2,3,3,1,4,5,9,1,4,1,4
631721,1,1,2,2,3,2,1,4,5,5,1,2,1,4
120123,1,1,2,2,3,2,1,4,5,9,1,4,1,4
1185875,1,0,2,2,3,2,1,4,5,2,1,2,1,4
1614180,1,1,2,3,3,4,1,4,9,9,3,4,1,4
1216612,1,1,2,1,3,5,1,4,5,9,2,4,1,4
497971,1,1,3,3,3,5,1,4,7,7,2,1,1,4
1498985,1,1,1,2,2,4,1,4,5,5,1,2,1,4
187984,1,1,1,3,3,4,1,4,5,9,1,4,1,4
212441,1,1,1,2,2,3,1,4,5,9,1,4,1,4
484973,1,1,2,2,1,1,8,4,9,9,3,4,1,3
865853,1,1,3,3,3,3,1,4,5,9,1,4,1,4
1106935,1,0,2,3,2,2,8,4,1,9,2,4,1,4
789283,1,1,1,3,3,2,1,4,5,9,1,4,1,4
572918,1,1,2,3,3,2,1,4,2,9,1,4,1,4
1139313,1,1,3,3,3,2,8,4,3,9,2,4,1,4
603603,1,1,3,3,3,2,8,4,5,9,1,4,1,4
1704570,1,1,3,1,3,5,1,4,5,5,2,2,1,4
1514710,1,1,1,2,3,4,1,4,5,9,2,4,1,4
276156,1,1,3,2,2,4,1,4,3,9,2,4,1,4
1337564,1,1,2,3,3,1,1,4,5,9,2,4,1,4
1630324,1,1,2,2,3,2,1,4,6,5,1,2,1,4
20562,1,1,3,1,3,4,1,4,7,9,2,4,1,4
1383609,1,0,2,2,3,2,1,4,5,5,1,2,1,4
978436,1,1,3,1,2,1,8,4,3,9,2,4,1,1
935552,1,1,1,2,1,1,1,4,5,9,1,4,1,3
1686478,1,1,1,3,2,2,1,4,5,9,2,4,1,4
1103571,1,1,3,2,3,2,1,4,5,9,1,4,1,4
1572163,1,1,2,2,3,4,1,4,5,9,1,4,1,4
1289567,1,1,2,2,2,4,1,4,5,9,1,4,1,4
819109,1,1,3,2,3,2,8,4,9,9,1,1,1,4
1346458,1,1,2,2,3,2,8,4,5,9,3,4,1,4
18151,1,1,3,1,2,2,8,4,5,9,2,4,1,1
359352,1,1,1,2,3,5,1,4,5,5,1,2,1,4
1442489,1,0,1,2,3,1,8,4,5,9,2,4,1,4
653288,1,0,2,2,3,2,1,4,5,5,9,9,1,4
674,1,1,1,3,2,2,8,4,5,5,2,1,1,4
684019,1,1,3,2,3,3,1,4,2,9,1,4,1,4
451931,1,1,3,2,3,3,1,4,5,9,1,4,1,4
330010,1,1,1,3,3,2,1,4,5,5,1,2,1,4
1288860,1,1,2,2,2,1,8,4,5,5,3,3,1,4
1233335,1,1,3,1,3,3,8,4,9,9,1,2,1,4
544367,1,1,2,1,2,2,1,4,7,9,2,4,1,1
497100,1,1,3,1,2,1,8,4,7,9,1,4,1,1
915829,1,1,3,1,2,2,1,4,5,5,1,2,1,1
1673333,1,1,3,1,3,5,1,4,5,5,9,9,1,4
388709,1,0,1,2,3,1,1,4,5,5,1,2,1,4
753291,1,0,2,2,2,2,1,4,5,5,1,2,1,4
1636813,1,1,3,3,3,2,8,4,7,7,2,1,1,4
1175502,1,1,3,2,3,2,1,4,9,9,9,4,1,4
924192,1,1,3,2,3,5,1,4,5,5,9,9,1,4
1119923,1,1,2,3,3,1,8,4,5,9,2,4,1,4
398305,1,1,1,2,2,5,1,4,9,9,3,4,1,4
38801,1,1,2,3,3,1,8,4,5,5,1,2,1,4
889611,1,1,3,1,3,3,8,4,5,9,1,4,1,4
1610864,1,1,1,3,3,4,8,4,9,9,3,3,1,4
531937,1,1,3,1,2,1,1,4,7,9,2,4,1,1
66309,1,0,2,1,2,2,8,4,5,9,2,4,1,1
622396,1,1,2,3,3,3,1,4,5,5,1,2,1,4
1234184,1,1,2,3,3,2,1,4,5,5,1,2,1,4
1366477,1,1,3,2,3,1,8,4,5,5,1,1,1,4
1225447,1,1,1,3,3,4,1,4,5,9,1,4,1,4
663016,1,1,3,1,2,2,8,4,7,7,1,2,1,1
491571,1,1,3,1,3,5,1,4,3,9,2,4,1,4
1137596,1,1,2,2,2,2,8,4,5,9,1,4,1,4
627657,1,0,2,1,3,4,8,4,5,9,1,4,1,4
798294,1,1,1,2,3,2,1,4,5,5,1,2,1,4
1463446,1,1,2,2,2,5,1,4,5,9,2,4,1,4
389345,1,1,2,3,3,4,1,4,5,5,1,2,1,4
1724762,1,1,1,3,3,3,1,4,5,5,2,1,1,4
1354795,1,1,3,1,2,5,1,4,3,9,2,4,1,1
461017,1,1,3,2,3,2,8,4,5,9,1,4,1,4
680809,1,1,3,3,3,2,1,4,5,5,1,2,1,4
1026108,1,1,2,2,3,4,8,4,5,9,1,4,1,4
1334641,1,1,2,2,3,1,1,4,5,5,1,2,1,4
1126687,1,1,3,2,3,2,1,4,5,9,2,4,1,4
712363,1,1,2,3,3,1,8,4,5,5,1,2,1,4
653206,1,1,1,2,3,1,1,4,5,5,1,2,1,4
212161,1,0,2,2,2,2,8,4,5,9,2,4,1,4
651098,1,1,2,3,3,1,1,4,5,5,1,2,1,4
919322,1,0,1,2,2,1,1,4,5,9,1,4,1,4
1657546,1,1,3,3,3,2,1,4,9,9,1,2,1,4
1141741,1,1,3,1,3,2,1,4,5,9,2,4,1,4
1032661,1,1,3,1,3,4,1,4,2,9,1,4,1,4
775815,1,1,1,2,3,5,1,4,5,9,2,4,1,4
165217,1,1,3,2,3,3,1,4,7,7,1,2,1,4
1035919,1,1,3,1,1,2,8,4,3,9,1,4,1,2
27027,1,1,3,3,3,4,1,4,7,9,1,4,1,4
1539350,1,1,2,3,2,1,8,4,2,9,2,4,1,4
1208892,1,1,1,2,3,2,8,4,5,5,1,2,1,4
67811,1,0,1,1,3,2,8,4,5,5,2,1,1,4
1391220,1,0,1,2,3,1,1,4,5,9,1,4,1,4
1124149,1,1,3,1,3,1,1,4,5,5,2,1,1,4
1095088,1,1,3,1,3,1,1,4,9,9,2,4,1,4
1026939,1,1,3,2,3,2,8,4,5,5,1,2,1,4
1294495,1,0,1,2,2,2,1,4,5,9,2,4,1,4
1513075,1,1,3,1,3,2,8,4,5,5,1,2,1,4
1353222,1,1,2,2,3,2,1,4,5,9,2,4,1,4
1610998,1,1,1,2,3,2,1,4,7,9,2,4,1,4
1261060,1,1,1,2,3,1,8,4,5,5,2,1,1,4
1461277,1,1,3,3,3,2,8,4,5,5,2,1,1,4
1025879,1,1,3,1,3,1,8,4,9,9,3,3,1,4
5792,1,1,3,1,2,3,1,4,2,9,2,4,1,1
782586,1,1,1,2,2,2,1,4,5,9,1,4,1,4
255798,1,1,2,3,3,2,1,4,5,9,1,4,1,4
250022,1,1,3,1,3,5,1,4,5,5,2,1,1,4
578843,1,1,1,2,3,2,1,4,5,9,2,4,1,4
135403,1,0,2,2,3,1,8,4,5,5,1,2,1,4
219740,1,1,2,2,2,2,8,4,5,5,1,2,1,4
248724,1,1,2,3,3,2,8,4,5,9,1,4,1,4
1132227,1,1,2,2,2,2,8,4,5,9,1,4,1,4
1088476,1,1,1,3,3,1,1,4,5,9,3,4,1,4
232590,1,1,1,2,2,1,8,4,5,9,2,4,1,4
360835,1,1,3,1,2,1,8,4,7,9,2,4,1,1
471217,1,1,3,2,3,4,1,4,5,5,1,2,1,4
217097,1,1,1,1,3,2,8,4,9,9,3,4,1,4
1183448,1,1,2,2,3,1,8,4,5,5,2,1,1,4
9084,1,1,2,2,3,3,1,4,7,7,1,2,1,4
574364,1,1,3,2,3,4,1,4,7,7,2,2,1,4
280197,1,1,1,2,1,1,1,4,5,9,1,4,1,3
462904,1,1,3,1,1,3,1,4,7,9,1,4,1,2
948835,1,1,1,3,3,2,1,4,9,9,3,3,1,4
292203,1,1,2,3,3,1,8,4,9,9,3,4,1,4
534998,1,1,2,3,3,2,8,4,5,5,1,2,1,4
198325,1,1,3,1,3,5,1,4,4,5,2,1,1,4
1600273,1,1,3,1,3,4,1,4,5,5,2,2,1,4
1128823,1,1,2,3,3,4,1,4,5,5,1,2,1,4
1682264,1,1,3,2,2,2,1,4,5,9,1,4,1,4
960567,1,1,3,1,1,2,8,4,7,9,1,4,1,2
345348,1,1,3,2,3,1,1,4,9,9,3,4,1,4
673579,1,0,2,2,2,1,8,4,5,5,2,1,1,4
316894,1,1,3,2,3,2,1,4,7,7,1,2,1,4
1300203,1,1,2,2,3,4,1,4,9,9,3,3,1,4
1640487,1,1,3,2,3,2,8,4,9,9,3,4,1,4
753974,1,1,1,2,3,2,1,4,5,2,1,2,1,4
1712798,1,1,3,1,1,4,1,4,7,9,2,4,1,2
1613064,1,1,3,2,1,2,8,4,3,9,2,4,1,3
934859,1,0,1,2,3,4,1,4,5,9,2,4,1,4
1131099,1,1,3,1,2,1,8,4,5,5,1,2,1,1
1268739,1,1,2,2,2,3,1,4,5,9,2,4,1,4
1281799,1,1,1,2,3,4,1,4,5,9,2,4,1,4
88018,1,1,3,2,3,4,1,4,5,5,1,2,1,4
979183,1,1,3,1,3,2,1,4,5,9,1,4,1,4
653735,1,1,3,1,3,3,1,4,5,5,2,1,1,4
494762,1,1,2,2,2,2,8,4,7,9,1,4,1,4
1525104,1,1,3,2,3,2,8,4,5,9,2,4,1,4
950613,1,1,2,3,3,2,1,4,5,5,1,2,1,4
393845,1,1,2,2,3,5,1,4,5,9,1,4,1,4
1000097,1,1,2,3,3,2,1,4,5,5,3,3,1,4
82432,1,1,1,2,2,5,1,4,5,9,2,4,1,4
1508443,1,1,2,3,3,2,1,4,2,9,1,4,1,4
747903,1,1,2,2,2,1,1,4,2,2,1,2,1,4
1509571,1,1,1,2,3,1,8,4,5,5,1,2,1,4
264277,1,1,2,1,2,2,8,4,5,9,1,4,1,1
1141862,1,1,2,3,3,1,1,4,5,9,1,4,1,4
1387679,1,1,3,2,2,2,1,4,5,9,1,4,1,4
236418,1,1,2,2,2,2,8,4,7,9,1,4,1,4
237151,1,1,2,3,3,2,1,4,5,5,1,2,1,4
1629870,1,1,3,1,2,5,1,4,5,9,1,4,1,1
1584199,1,1,2,2,3,2,8,4,5,9,2,4,1,4
609539,1,1,3,2,3,1,8,4,5,5,1,2,1,4
1615213,1,1,1,2,3,3,1,4,5,9,1,4,1,4
1745648,1,1,2,3,2,2,1,4,2,9,1,4,1,4
975068,1,1,2,3,3,2,8,4,9,9,3,3,1,4
1063362,1,1,1,2,3,2,8,4,9,9,1,4,1,4
1737329,1,1,1,2,3,3,1,4,9,9,3,3,1,4
804740,1,1,2,2,1,1,1,4,5,9,2,4,1,3
164615,1,1,3,1,2,2,1,4,6,5,1,2,1,1
766475,1,1,3,1,1,1,8,4,5,9,2,4,1,2
910832,1,1,3,2,3,1,8,4,5,9,1,4,1,4
989798,1,1,1,2,3,2,8,4,5,5,2,1,1,4
926898,1,1,2,2,2,4,1,4,5,5,1,2,1,4
287720,1,1,2,2,3,5,1,4,5,9,1,4,1,4
1268487,1,1,1,3,3,4,1,4,5,9,2,4,1,4
817292,1,0,2,2,3,4,1,4,5,9,1,4,1,4
597690,1,1,2,3,3,2,8,4,5,9,1,4,1,4
455429,1,1,1,2,2,2,8,4,5,5,2,1,1,4
759589,1,0,1,2,2,2,1,4,5,9,2,4,1,4
1189621,1,1,2,3,3,1,1,4,5,5,1,2,1,4
632022,1,1,2,2,3,4,1,4,7,5,1,2,1,4
35171,1,1,2,2,3,2,8,4,7,9,2,4,1,4
401331,1,1,3,1,3,2,8,4,9,9,3,4,1,4
1241230,1,1,3,3,3,2,1,4,5,7,1,2,1,4
1325570,1,1,3,2,3,2,1,4,5,5,2,1,1,4
641083,1,1,3,2,3,2,1,4,5,5,2,2,1,4
1719132,1,0,2,2,3,2,8,4,5,9,1,4,1,4
430906,1,1,2,2,2,2,1,4,5,9,2,4,1,4
1387282,1,1,3,3,3,2,1,4,7,9,1,4,1,4
1251257,1,1,2,3,3,1,8,4,9,9,3,3,1,4
1342279,1,1,2,3,3,3,1,4,5,9,2,4,1,4
421865,1,1,1,3,3,4,1,4,5,5,1,2,1,4
825641,1,1,1,3,3,2,8,4,9,9,3,4,1,4
1444605,1,1,2,3,3,2,1,4,5,5,1,2,1,4
1198390,1,1,2,2,3,3,1,4,5,9,1,4,1,4
1325335,1,1,3,2,3,2,1,4,5,9,2,4,1,4
53078,1,1,2,3,3,2,1,4,5,5,1,1,1,4
1121924,1,1,1,3,3,2,1,4,5,5,2,1,1,4
1352638,1,1,3,2,2,3,1,4,7,9,1,4,1,4
196155,1,1,1,2,3,1,1,4,5,5,1,2,1,4
1013529,1,1,3,2,2,5,1,4,7,9,1,4,1,4
739745,1,1,2,3,3,3,8,4,9,9,3,4,1,4
197148,1,1,1,2,3,2,1,4,9,9,3,4,1,4
524756,1,0,2,2,3,3,1,4,5,5,1,2,1,4
435305,1,0,2,2,3,2,1,4,5,5,1,2,1,4
1620617,1,0,2,2,3,2,1,4,5,7,1,2,1,4
1696004,1,1,2,3,3,1,1,4,9,9,1,2,1,4
908323,1,1,1,3,2,3,1,4,5,9,1,4,1,4
1463545,1,1,2,2,3,2,8,4,5,9,1,4,1,4
1288129,1,1,3,1,1,5,1,4,2,9,1,4,1,2
478041,1,1,1,3,3,4,1,4,7,7,1,1,1,4
1552514,1,1,3,1,3,1,8,4,5,5,1,2,1,4
1412093,1,0,1,2,3,3,1,4,5,9,1,4,1,4
213304,1,1,2,1,1,3,1,4,5,9,1,4,1,2
277482,1,1,1,3,3,2,8,4,5,5,1,2,1,4
1089417,1,0,2,2,2,2,1,4,7,7,1,1,1,4
1048667,1,1,2,2,3,2,8,4,5,5,1,2,1,4
1343100,1,1,3,3,3,4,1,4,7,9,1,4,1,4
1363997,1,1,3,3,3,3,1,4,7,7,1,2,1,4
839960,1,1,2,3,3,4,1,4,9,9,3,4,1,4
1247850,1,1,3,2,3,5,1,4,5,5,1,1,1,4
9738,1,1,1,1,3,3,1,4,5,9,2,4,1,4
552872,1,1,3,2,2,1,1,4,9,9,9,4,1,4
99835,1,1,3,2,3,2,8,4,5,9,1,4,1,4
451519,1,1,1,2,3,5,1,4,5,5,2,1,1,4
1197239,1,1,1,3,2,1,8,4,5,5,1,2,1,4
1317361,1,1,1,3,3,2,1,4,5,9,2,4,1,4
907704,1,1,3,2,3,2,1,4,5,5,3,1,1,4
1174374,1,1,1,3,3,2,8,4,5,5,1,2,1,4
1669669,1,1,2,2,3,3,8,4,9,9,9,4,1,4
1190064,1,1,3,2,3,2,1,4,7,9,1,4,1,4
1296426,1,1,2,2,3,2,1,4,2,9,1,4,1,4
738756,1,1,2,2,3,2,8,4,5,9,1,4,1,4
537818,1,1,2,3,3,4,1,4,5,9,2,4,1,4
50911,1,0,1,2,3,4,1,4,5,9,1,4,1,4
1174886,1,1,2,1,1,1,1,4,9,9,3,4,1,2
76147,1,1,3,1,2,2,8,4,7,9,1,4,1,1
1073999,1,1,2,2,3,2,1,4,5,5,1,2,1,4
356898,1,1,2,3,3,2,8,4,5,9,3,4,1,4
696458,1,1,2,1,2,1,8,4,5,5,2,2,1,1
1238352,1,1,3,3,3,2,8,4,5,9,1,4,1,4
1089775,1,1,1,3,2,1,8,4,5,9,1,4,1,4
114027,1,1,3,3,3,2,8,4,1,1,2,1,1,4
1311568,1,1,2,1,3,2,8,4,5,5,2,2,1,4
412358,1,1,2,1,2,2,8,4,5,9,2,4,1,1
260683,1,1,2,3,2,1,8,4,5,9,2,4,1,4
953694,1,1,2,2,2,2,8,4,5,9,2,4,1,4
1220310,1,1,2,3,3,2,1,4,2,5,2,1,1,4
933587,1,1,1,2,2,2,1,4,5,5,2,2,1,4
329530,1,1,3,1,2,4,1,4,9,9,3,4,1,1
1093756,1,1,3,1,3,4,1,4,5,9,1,4,1,4
238861,1,1,3,3,3,1,1,4,7,9,2,4,1,4
754488,1,1,2,3,1,3,1,4,5,9,3,4,1,3
752024,1,1,3,1,3,5,1,4,7,3,2,1,1,4
794949,1,1,2,2,3,4,1,4,5,5,1,2,1,4
101116,1,1,2,2,3,1,8,4,2,2,3,3,1,4
1119013,1,1,2,3,3,2,8,4,5,9,2,4,1,4
576003,1,0,1,2,3,2,8,4,5,5,1,2,1,4
1361828,1,1,3,2,2,5,1,4,6,9,2,4,1,4
924591,1,1,3,2,3,5,1,4,5,5,2,1,1,4
316349,1,1,3,3,3,4,1,4,5,2,1,2,1,4
450084,1,1,2,3,3,2,8,4,7,9,2,4,1,4
1426862,1,1,2,3,3,2,1,4,5,5,2,2,1,4
1261356,1,1,1,3,3,3,1,4,5,5,1,2,1,4
494715,1,1,2,3,3,1,8,4,5,9,1,4,1,4
1494261,1,1,3,2,3,5,1,4,5,9,1,4,1,4
916831,1,1,1,3,3,1,1,4,5,5,1,2,1,4
1490564,1,1,3,3,3,2,1,4,2,9,1,4,1,4
1152578,1,1,3,1,3,2,8,4,7,7,1,2,1,4
1503699,1,1,3,1,2,1,8,4,9,9,3,4,1,1
1010276,1,1,2,3,3,3,1,4,5,9,1,4,1,4
671756,1,1,1,3,3,2,1,4,7,7,1,2,1,4
1709945,1,1,3,3,3,1,8,4,2,9,1,4,1,4
1593618,1,1,3,3,2,2,8,4,5,5,2,1,1,4
228789,1,1,2,3,3,2,8,4,5,9,3,4,1,4
220845,1,1,1,2,1,2,8,4,5,9,2,4,1,3
60339,1,1,3,3,2,2,8,4,3,9,2,4,1,4
1223255,1,1,2,2,3,3,8,4,9,9,3,4,1,4
389213,1,0,3,2,3,2,1,4,5,9,1,4,1,4
1298932,1,1,3,2,2,2,8,4,5,9,1,4,1,4
273267,1,1,1,3,3,2,1,4,5,9,1,4,1,4
485441,1,1,3,3,3,2,8,4,5,5,2,1,1,4
1311217,1,1,2,3,3,2,1,4,5,5,1,2,1,4
611792,1,1,1,3,3,2,8,4,5,5,1,2,1,4
227520,1,1,1,2,1,2,1,4,5,5,1,2,1,3
1389441,1,0,2,2,3,2,1,4,5,9,1,4,1,4
